Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,PrecisionStay,RecallRise,RecalFall,RecalStay,F1Rise,F1Fall,F1Stay
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 3 min_samples_leaf: 2,0.39691011235955054,0.3740289712703278,0.4044529070665856,0.40754139315990895,0.33859649122807023,0.3160714285714286,0.5176923076923077,0.3553171318330909,0.3545712215710594,0.4559687776436421
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 3 min_samples_leaf: 3,0.3865168539325843,0.35924664367406706,0.3880734582854241,0.40272990059633135,0.32631578947368417,0.2991071428571428,0.5146153846153847,0.3417680335291138,0.3376351452922596,0.4517552020880903
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 3 min_samples_leaf: 4,0.3882022471910113,0.3663773262653519,0.39035402731050944,0.4006337832685404,0.33421052631578946,0.3035714285714285,0.5084615384615384,0.34943008178114177,0.3413518756898253,0.44795818169865936
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 3 min_samples_leaf: 5,0.3974719101123596,0.3734078602568657,0.4071700855300128,0.4078637536672843,0.34210526315789475,0.3151785714285714,0.5169230769230768,0.3568995599148589,0.3548122169973699,0.4557953387295258
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 1,0.3921348314606742,0.3742183366634314,0.39795577906052937,0.4002758264615573,0.3394736842105263,0.3125,0.5069230769230769,0.3558942802917268,0.3499587662501153,0.4471652780792241
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 2,0.3853932584269663,0.3695790521754728,0.38803875790254383,0.3936648545103699,0.3324561403508772,0.30892857142857144,0.4976923076923077,0.34996576652144346,0.3435721123928401,0.4393889287163061
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 3,0.3949438202247191,0.3700098161647709,0.3964893131895992,0.40995409407455263,0.33508771929824555,0.3107142857142857,0.5199999999999999,0.351443121921586,0.34798715415672565,0.4581559567509158
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 4,0.3963483146067416,0.3747788201601169,0.398532115616624,0.4091410503628827,0.3473684210526316,0.3053571428571428,0.5176923076923077,0.3602348432726002,0.345510203835579,0.4569397458376424
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 4 min_samples_leaf: 5,0.3926966292134832,0.3706991002295069,0.404167440426344,0.40064347213175616,0.33771929824561403,0.30892857142857144,0.513076923076923,0.3531892695091729,0.34986740198444244,0.4498833966761036
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 1,0.3963483146067415,0.3800533359460436,0.3934430077630644,0.4088839386714551,0.3403508771929825,0.30892857142857144,0.5207692307692307,0.3587436653962212,0.3454663915052635,0.4578583452156004
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 2,0.3941011235955057,0.3737485719500423,0.3958240082557495,0.40583727323664254,0.3368421052631579,0.3053571428571428,0.5207692307692309,0.35418677889663985,0.3444524227950583,0.4559664341931636
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 3,0.40421348314606736,0.3888103715941061,0.4085681347167351,0.41197115503426496,0.34649122807017546,0.3196428571428571,0.5276923076923076,0.3662465831196602,0.35841064824810537,0.4625156263630638
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 4,0.4014044943820224,0.3721605360884988,0.4118604041567542,0.4149641398941935,0.3508771929824561,0.3089285714285714,0.5253846153846153,0.36095048901568505,0.35293789812401355,0.4635759552960576
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 5,0.3887640449438202,0.3621441496342864,0.3993887826327948,0.4002300302593837,0.3280701754385965,0.3116071428571429,0.5084615384615384,0.34384432852356484,0.3498269781746399,0.4476649499334031
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 1,0.4005617977528089,0.3701762077704552,0.4063323158203456,0.4159148474172952,0.33508771929824555,0.3151785714285715,0.5315384615384615,0.3516882037778791,0.3547023215323429,0.4666158957058033
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 2,0.4,0.3855365359443401,0.3989979971819524,0.4097955360959461,0.35175438596491226,0.30267857142857146,0.5261538461538462,0.3676729523000044,0.3440638961414061,0.4605434402599817
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 3,0.3893258426966292,0.3717632324698137,0.3913663041194779,0.3999661411881377,0.3456140350877193,0.3035714285714286,0.5015384615384616,0.3580171810348673,0.3414273050189907,0.4448089107845116
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 4,0.3960674157303371,0.3700754468089719,0.4065621506397002,0.4066123023453054,0.3403508771929825,0.3035714285714285,0.5246153846153846,0.35431418367334266,0.3471201602500659,0.4580089345098736
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 5,0.3893258426966292,0.3630995187848877,0.4021072609906054,0.3992513107230353,0.3324561403508772,0.31339285714285714,0.5046153846153846,0.34694857549571284,0.35211799670424343,0.4456461443658156
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 1,0.3997191011235955,0.3749617564974708,0.4179037864813491,0.4051864443855313,0.3324561403508772,0.32678571428571435,0.5215384615384615,0.3522140747758265,0.36662299459681374,0.4559147115336379
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 2,0.3932584269662921,0.3719623348629874,0.3996910392931052,0.40382081428086,0.33947368421052626,0.3089285714285714,0.513076923076923,0.354733317553093,0.3480110966363248,0.4517681670958821
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 3,0.3876404494382023,0.368203692351769,0.3954504978411084,0.39586895685822016,0.3359649122807017,0.3080357142857143,0.5015384615384615,0.3510359728897517,0.3461987457764949,0.4423268310200726
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 4,0.3932584269662921,0.3674641893807329,0.39848100905244027,0.40696213652268265,0.3359649122807017,0.3071428571428572,0.5176923076923077,0.35091977599234675,0.3466500179136912,0.4555191835395845
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 5,0.3862359550561798,0.35982954359464714,0.3987451980875704,0.39667494524852825,0.3333333333333333,0.3017857142857143,0.5053846153846153,0.34601686934023423,0.3434162765446476,0.4444350962901547
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 1,0.3943820224719101,0.3751971345314906,0.398106855695222,0.4044109766487503,0.3412280701754386,0.3098214285714286,0.5138461538461538,0.35725682162793737,0.34824167702837816,0.4524981087260677
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 2,0.3997191011235955,0.3835725806854508,0.4109234506034943,0.4043369086898636,0.3535087719298245,0.30803571428571425,0.5192307692307692,0.3678441354201768,0.3515939921826513,0.4544691628980789
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 3,0.39606741573033705,0.3729464317898895,0.4078668725700922,0.4047253070326531,0.34298245614035083,0.32053571428571426,0.5076923076923078,0.3570784284202696,0.3587331332793228,0.4502260437624841
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 4,0.3918539325842697,0.3768561486190576,0.3898867256413334,0.4018092919307481,0.34298245614035083,0.30267857142857146,0.5115384615384615,0.3589456832388861,0.3403894266745924,0.44987318548282507
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 5,0.3943820224719101,0.3820651045327064,0.3810868724611775,0.4094788081894888,0.35438596491228064,0.29553571428571423,0.5146153846153846,0.3675772156715997,0.33263354478820883,0.4557856473900912
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 1,0.39578651685393257,0.369032771406198,0.408690495104319,0.4056663714359475,0.3324561403508772,0.3116071428571429,0.5238461538461537,0.34962518858124664,0.3533670296110222,0.4571898070928623
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 2,0.3912921348314608,0.37429962261263816,0.3933118487164938,0.4008555134587657,0.33947368421052626,0.30267857142857146,0.513076923076923,0.3557985518533609,0.3418923295542903,0.4499707171450768
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 3,0.377247191011236,0.3537998611832077,0.3740277239011873,0.3934228857563011,0.3184210526315789,0.29464285714285715,0.5,0.3350489464588133,0.32944023694538244,0.44032305789410825
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 4,0.3960674157303371,0.3814839130626703,0.4014353808524403,0.4025584105361143,0.3482456140350877,0.3053571428571429,0.5161538461538461,0.3639422132362157,0.3464774680253854,0.4521162906559647
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 7 min_samples_split: 5 min_samples_leaf: 5,0.39606741573033705,0.3730405992061721,0.4126470553342541,0.40230697763773904,0.34385964912280703,0.3116071428571429,0.5146153846153846,0.3577592990379607,0.3549125943729621,0.4514969553710361
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 1,0.3898876404494382,0.3706885107617798,0.39309751017399935,0.4002964353376478,0.33771929824561403,0.3044642857142857,0.5092307692307692,0.3530177132667611,0.3429674845596814,0.4481128654280523
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 2,0.3893258426966292,0.3638871710424362,0.3948469751540801,0.4026316640982822,0.3289473684210526,0.3107142857142857,0.51,0.3452308553786169,0.3475468153858569,0.44991328708049066
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 3,0.3929775280898876,0.3744936603772455,0.4050391031250535,0.3986525787465772,0.34385964912280703,0.3160714285714286,0.5023076923076923,0.3582977827641015,0.35478776989404603,0.4443150574500913
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 4,0.39241573033707866,0.3806510208169179,0.3830524309819999,0.4053989646783929,0.34736842105263155,0.29732142857142857,0.5138461538461538,0.36310039413882655,0.3345616812713549,0.4530936856002144
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 2 min_samples_leaf: 5,0.3960674157303371,0.3654059221020957,0.4110687757617792,0.4072450811435563,0.32982456140350874,0.325,0.5153846153846154,0.34664485007291906,0.36288299156281545,0.4549118119666321
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 1,0.3974719101123596,0.3862396575777384,0.39255873360590704,0.4077296598916745,0.356140350877193,0.3017857142857143,0.5161538461538461,0.3703800261404209,0.34083861179123953,0.4553455146681792
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 2,0.3907303370786517,0.3716647595387994,0.40164929203778105,0.3963207167016695,0.3421052631578948,0.32053571428571426,0.4938461538461539,0.3561520434724021,0.3562535605352083,0.4396458395191166
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 3,0.3963483146067416,0.3800101538966377,0.3985256713953471,0.4057821803214013,0.3526315789473684,0.2991071428571428,0.5184615384615384,0.3656539634030929,0.34147555468389285,0.4551151385761758
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 4,0.4033707865168539,0.3814217238702606,0.4182401061250961,0.4100395655160052,0.3482456140350877,0.3151785714285714,0.5276923076923076,0.3639026012946463,0.35912331401237274,0.4614110400981876
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 3 min_samples_leaf: 5,0.3884831460674157,0.3619680618090066,0.3995113311749369,0.40045279028400016,0.3377192982456141,0.3107142857142857,0.5,0.3492271960835786,0.3494905036283561,0.4445854026971564
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 1,0.3929775280898876,0.3743458634184563,0.3999969231278813,0.4012220972640138,0.33859649122807023,0.3053571428571429,0.5161538461538461,0.35522029389043885,0.3460068789344221,0.4513192124870692
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 2,0.3915730337078652,0.3771565666625202,0.3953072931773519,0.3992813431679144,0.3456140350877193,0.3107142857142856,0.5015384615384615,0.36061298025226574,0.3478741449735784,0.4445459758188911
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 3,0.3983146067415729,0.3806157530528045,0.40376813953092094,0.4068610820748429,0.35,0.3098214285714286,0.5169230769230768,0.3645353249217868,0.3504840551815618,0.4552466700089134
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 4,0.39325842696629215,0.3701277014498957,0.41324782917131575,0.3975950688472777,0.33859649122807023,0.30892857142857144,0.5138461538461538,0.3535410714350683,0.35341038018485005,0.4482113585839757
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 4 min_samples_leaf: 5,0.3904494382022473,0.3730218708761115,0.3968354051965325,0.3977561243784119,0.33947368421052626,0.3116071428571429,0.5030769230769231,0.3553058936543049,0.34888033487124004,0.4441436742205903
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 1,0.3837078651685393,0.3625880761463426,0.3838566436045993,0.39761369593295337,0.3280701754385965,0.29553571428571435,0.5084615384615384,0.3443435737885913,0.3336533964090907,0.4461014862942161
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 2,0.3887640449438202,0.3649075299157032,0.3869170367326498,0.4048872475898646,0.3271929824561403,0.3053571428571428,0.5146153846153846,0.3449554329323189,0.3411336643715426,0.4531181016644933
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 3,0.3943820224719101,0.3771609809835958,0.3964876270787485,0.4037850356966232,0.3403508771929824,0.3151785714285714,0.51,0.35760579924290403,0.35092084923292577,0.4506121016095846
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 4,0.3915730337078652,0.3716066963132085,0.39679389498150697,0.4013717807297896,0.3403508771929824,0.30625,0.51,0.35518303890859715,0.3454706919449282,0.4490710471817246
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 8 min_samples_split: 5 min_samples_leaf: 5,0.3915730337078652,0.3732155936247429,0.38505875619598257,0.4064045261394255,0.3359649122807018,0.3053571428571429,0.5146153846153846,0.3534807444458457,0.3405104048454681,0.4540811056159425
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 1,0.39606741573033705,0.3702670509559299,0.4121063530405197,0.4046714574829429,0.3412280701754385,0.31607142857142856,0.513076923076923,0.3550045552922284,0.3575104036670509,0.4522685396525836
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 2,0.3941011235955056,0.3629702572841552,0.4040307811975128,0.4092833911072916,0.3359649122807017,0.3107142857142857,0.5169230769230768,0.3487169237923693,0.3508183913127833,0.4566677839860061
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 3,0.3971910112359551,0.379963660875059,0.4001559195009741,0.4073889215465282,0.3570175438596491,0.30714285714285705,0.51,0.3678107545742421,0.34730755624667464,0.4527866683538371
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 4,0.4008426966292135,0.37952812373069306,0.415188673409047,0.4078607179800435,0.3543859649122807,0.3080357142857143,0.5215384615384615,0.36632344883754575,0.35320867977315995,0.4575985172977493
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 2 min_samples_leaf: 5,0.3890449438202247,0.3670231405101145,0.3886872129383621,0.4028412984542797,0.3333333333333333,0.3116071428571429,0.5046153846153846,0.3492516553653092,0.34571886013301656,0.4478444481510907
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 1,0.3991573033707865,0.3768808471029965,0.4063176036679991,0.4093720573673009,0.3456140350877193,0.3133928571428572,0.52,0.3603658744359528,0.3532662893749735,0.4579964814094956
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 2,0.3932584269662921,0.3630942049692576,0.39999864774857785,0.4091648037290837,0.3342105263157894,0.3089285714285714,0.5176923076923077,0.3479400238158687,0.34837271136721537,0.4569240477139493
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 3,0.3879213483146067,0.3624417733027121,0.3941326460799267,0.4010633752640136,0.3315789473684211,0.30625,0.5076923076923077,0.3461928862103718,0.3445501373620833,0.4480091852240006
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 4,0.3988764044943821,0.377909096629498,0.4069529109723627,0.4077980728023625,0.33684210526315794,0.3232142857142857,0.5184615384615385,0.356140798737822,0.35987859004953204,0.4562862707003214
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 3 min_samples_leaf: 5,0.3980337078651685,0.3805402554358248,0.39980495980315095,0.4083325178846856,0.3456140350877193,0.30625,0.523076923076923,0.3619673878861214,0.3463361838922641,0.4585157947824591
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 1,0.3969101123595506,0.37859722475846375,0.4047562567112696,0.4038630696848543,0.3385964912280702,0.3071428571428571,0.5253846153846153,0.3573495642079183,0.3490773817935974,0.4564940314569805
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 2,0.3977528089887641,0.3711515152013077,0.4077215975245534,0.40909531305056734,0.3350877192982457,0.30625,0.5315384615384615,0.3520735159085232,0.3495737886051013,0.462323676858883
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 3,0.4025280898876405,0.3844814529022901,0.4063415734626028,0.4127426787510585,0.35526315789473684,0.3080357142857143,0.5253846153846153,0.36917780253297017,0.3498305331891919,0.4621114946282779
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 4,0.38483146067415736,0.3734277853574143,0.3860035382644457,0.39164062025478996,0.3368421052631579,0.3035714285714285,0.4969230769230769,0.3539884505101318,0.3396339576421879,0.4378483922322729
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 4 min_samples_leaf: 5,0.3896067415730337,0.3705468211641129,0.3943597138994473,0.3988150471903956,0.33771929824561403,0.3017857142857143,0.5107692307692308,0.353170460753248,0.3418066124546345,0.4477769080358979
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 1,0.3946629213483146,0.3729053910747723,0.40237618197648944,0.4045873557718629,0.33684210526315794,0.31249999999999994,0.5161538461538461,0.3536425759730277,0.351182583522838,0.4535012611840789
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 2,0.38988764044943824,0.37135135163138216,0.39498272448184935,0.398877597148264,0.3412280701754385,0.29910714285714285,0.5107692307692308,0.3554146327989919,0.3402616034231423,0.4478479768214728
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 3,0.3870786516853933,0.36695402290319057,0.3918661834843343,0.3970355750270664,0.3324561403508771,0.30803571428571425,0.5030769230769231,0.34871978615472976,0.3446179036832315,0.4436450043709849
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 4,0.3946629213483146,0.3687484642703974,0.4045254601247921,0.4062740611345469,0.3333333333333333,0.30625,0.5246153846153845,0.3498236639311284,0.3485038583800725,0.4577873771864491
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 9 min_samples_split: 5 min_samples_leaf: 5,0.4,0.37589342689523,0.4092032922371287,0.41096853318978255,0.3482456140350877,0.30892857142857144,0.5238461538461539,0.3612719844864659,0.3516577478228245,0.4604161277435853
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 1,0.3859550561797753,0.3634221447435595,0.39615416499536943,0.39479550167741617,0.33333333333333337,0.3151785714285714,0.4930769230769231,0.34763160019835604,0.3507376178843016,0.4383221245428327
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 2,0.3999999999999999,0.37637766824446495,0.40204454789873295,0.413580924997096,0.3447368421052631,0.3089285714285715,0.5269230769230769,0.35970453416097603,0.34903764648687524,0.463213976162835
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 3,0.3963483146067416,0.3736712044180471,0.4078253732956938,0.404478851892883,0.3350877192982456,0.3098214285714286,0.5246153846153846,0.35311805132929464,0.3518558675898128,0.4566191077679115
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 4,0.4044943820224719,0.3817784260375128,0.4146526044122326,0.4136155922409549,0.34736842105263155,0.31785714285714284,0.5292307692307692,0.36358309158777946,0.35971898453558115,0.4642563162805048
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 2 min_samples_leaf: 5,0.3941011235955056,0.3681707064683765,0.39777182295472624,0.4080334996375786,0.3403508771929825,0.30625,0.5169230769230768,0.35358323347771964,0.3458076095239534,0.456010266744041
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 1,0.3915730337078652,0.3699261960496675,0.3960577944133529,0.4028962899045205,0.3412280701754385,0.30803571428571425,0.5076923076923077,0.35479982135076965,0.3464149455434398,0.4490705720744915
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 2,0.4025280898876405,0.37672709023051215,0.41124987244215416,0.4139180377092512,0.3359649122807017,0.32053571428571426,0.5315384615384614,0.35490562464581626,0.35978439618698344,0.4652014613467052
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 3,0.3893258426966292,0.36605033204464704,0.3986032645903471,0.3992654490050699,0.3298245614035088,0.3178571428571429,0.5030769230769231,0.3468932045512835,0.3535380412770225,0.4450791185848989
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 4,0.3918539325842697,0.3654343995884437,0.4075213109909406,0.3994248033166629,0.3289473684210526,0.31785714285714284,0.5107692307692308,0.3458289579524643,0.3567830999180978,0.4480945809827572
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 3 min_samples_leaf: 5,0.3955056179775281,0.38736914420581503,0.3906950324856892,0.4034044808457896,0.3464912280701754,0.3008928571428572,0.5199999999999999,0.3656927641784674,0.33975872785073563,0.4541869912912748
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 1,0.4,0.3804667247193043,0.4029299719193336,0.4105386318119528,0.34912280701754383,0.31339285714285714,0.5192307692307692,0.363983297784548,0.3523006376571699,0.4584841959955223
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 2,0.3963483146067416,0.3749038279174196,0.3898759494986,0.4129111089016454,0.34298245614035083,0.3044642857142857,0.5223076923076923,0.35810172789512923,0.34152297967327583,0.4611405875707318
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 3,0.3963483146067415,0.3775227193181349,0.4020003477578133,0.4048073398137448,0.3350877192982456,0.3250000000000001,0.5115384615384615,0.35489365657852284,0.3593145698332117,0.45189009214557796
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 4,0.3926966292134832,0.3750617443640321,0.3906220507221503,0.4050568153960922,0.34298245614035083,0.30892857142857144,0.5084615384615384,0.3578804663599785,0.3447376607065217,0.4507401147751293
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 4 min_samples_leaf: 5,0.3901685393258427,0.3680966297861581,0.3970105190489819,0.40047682287492375,0.3368421052631579,0.2910714285714285,0.5223076923076924,0.35154274382245804,0.33570046544160176,0.4532571158381541
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 5 min_samples_leaf: 1,0.3941011235955056,0.368088331010485,0.3936398358386881,0.4100413449527101,0.3350877192982457,0.2982142857142857,0.5284615384615384,0.35050946977518704,0.3390256244503141,0.4614982232085246
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 5 min_samples_leaf: 2,0.38960674157303377,0.3646883543143255,0.402926277307276,0.39793886283723495,0.32894736842105265,0.3169642857142857,0.5053846153846153,0.3458506603774471,0.354438392983772,0.44512589250229856
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 5 min_samples_leaf: 3,0.3941011235955056,0.3593339748711073,0.4122340332977653,0.406661531569606,0.3307017543859649,0.3223214285714285,0.5115384615384615,0.34421041368085603,0.3614451615355476,0.4529215463627012
Custom Model,target percentage lr 0.001 epochs 30 optimizer Adam max_depth: 10 min_samples_split: 5 min_samples_leaf: 4,0.3946629213483146,0.3682146755565543,0.4028905318058384,0.4070112382171613,0.3368421052631579,0.31875,0.5107692307692308,0.35167685281944155,0.3558030363731937,0.4529519264083796
