,date,price_close,volume_traded,trades_count
2478,2019-11-22 17:00:00,148.45,12912266.41724053,20644
2479,2019-11-22 16:00:00,147.43,25147573.3247568,33569
2480,2019-11-22 15:00:00,147.85,28655986.005763076,41975
2481,2019-11-22 14:00:00,145.11410759999998,61878443.63691998,83994
2482,2019-11-22 13:00:00,144.65,30490703.674136635,43794
2483,2019-11-22 12:00:00,149.85,13416347.298610594,16752
2484,2019-11-22 11:00:00,149.78,21420727.26117236,30479
2485,2019-11-22 10:00:00,148.077,75389152.96191636,94251
2486,2019-11-22 09:00:00,155.25,47648867.96557161,68959
2487,2019-11-22 08:00:00,157.2,28730561.56071361,33296
2488,2019-11-22 07:00:00,157.62,23893425.71784652,33148
2489,2019-11-22 06:00:00,154.8,24439161.92525504,40823
2490,2019-11-22 05:00:00,159.14,10388023.84428921,16242
2491,2019-11-22 04:00:00,160.43,6202156.872883401,10866
2492,2019-11-22 03:00:00,160.59848698,6481804.259019198,12050
2493,2019-11-22 02:00:00,161.53535516,8103158.683958752,10640
2494,2019-11-22 01:00:00,161.65,11478439.229439383,13155
2495,2019-11-22 00:00:00,162.5,9000828.582067888,14043
2496,2019-11-21 23:00:00,161.01,6226402.03371154,10743
2497,2019-11-21 22:00:00,160.58,4844612.845219908,9448
2498,2019-11-21 21:00:00,159.4,5686771.878180892,12088
2499,2019-11-21 20:00:00,159.01,10197063.24645639,18728
2500,2019-11-21 19:00:00,160.15,8518854.227666128,14289
2501,2019-11-21 18:00:00,158.3,9191244.203346098,14486
2502,2019-11-21 17:00:00,158.38,12129446.29176226,19562
2503,2019-11-21 16:00:00,160.35,16637858.681294467,22020
2504,2019-11-21 15:00:00,160.74,71634329.70990802,87215
2505,2019-11-21 14:00:00,164.45,27068698.27235251,37663
2506,2019-11-21 13:00:00,168.15,6579875.370193588,9626
2507,2019-11-21 12:00:00,168.85,7965583.395464278,14876
2508,2019-11-21 11:00:00,167.78,36367610.79152982,41607
2509,2019-11-21 10:00:00,170.88,5851616.995842198,12141
2510,2019-11-21 09:00:00,171.58,7171587.707663986,14387
2511,2019-11-21 08:00:00,171.56,29855739.41195567,33359
2512,2019-11-21 07:00:00,174.64,4346812.69432613,7962
2513,2019-11-21 06:00:00,160.17,8211809.049928763,10942
2514,2019-11-21 05:00:00,175.02,2753855.12808805,6082
2515,2019-11-21 04:00:00,174.62,2446008.899155257,6371
2516,2019-11-21 03:00:00,175.04,4532487.37777221,69956
2517,2019-11-21 02:00:00,176.50918081,4270418.31392016,8188
2518,2019-11-21 01:00:00,175.35,3973531.9566303003,8836
2519,2019-11-21 00:00:00,174.73,5223960.37198714,8910
2520,2019-11-20 23:00:00,168.89,5638334.78284402,9781
2521,2019-11-20 22:00:00,175.09238321,4576014.637885575,28300
2522,2019-11-20 21:00:00,174.84,6814850.13589989,9380
2523,2019-11-20 20:00:00,174.39,5051368.579996913,9581
2524,2019-11-20 19:00:00,172.12,8582017.686829684,13900
2525,2019-11-20 18:00:00,174.0,25295023.17929897,23096
2526,2019-11-20 17:00:00,182.61111,5759275.17023949,8578
2527,2019-11-20 16:00:00,175.65,5446342.20380999,10686
2528,2019-11-20 15:00:00,174.85,9509995.00831253,13976
2529,2019-11-20 14:00:00,176.71,8281941.91962402,12646
2530,2019-11-20 13:00:00,174.97,3567771.97127142,7217
2531,2019-11-20 12:00:00,173.41151276,7175873.662249858,10956
2532,2019-11-20 11:00:00,174.93,7319245.206607858,9469
2533,2019-11-20 10:00:00,174.76,13427486.296853833,16370
2534,2019-11-20 09:00:00,175.23165933,6813555.015916851,10840
2535,2019-11-20 08:00:00,175.67442228,4998267.98522356,9676
2536,2019-11-20 07:00:00,177.99238266,6031680.520559457,8084
2537,2019-11-20 06:00:00,174.73,12764428.94867643,13274
2538,2019-11-20 05:00:00,176.33,9888130.15476386,15250
2539,2019-11-20 04:00:00,174.4,5602667.506724568,8427
2540,2019-11-20 03:00:00,175.76,6415972.575410874,7888
2541,2019-11-20 02:00:00,176.32,4247215.941324506,8758
2542,2019-11-20 01:00:00,176.15,8417471.03524894,13921
2543,2019-11-20 00:00:00,175.56,5277850.128976304,10173
2544,2019-11-19 23:00:00,176.46,6616601.906355373,10549
2545,2019-11-19 22:00:00,175.83,10481968.556108182,14231
2546,2019-11-19 21:00:00,174.58,4903580.37406972,8650
2547,2019-11-19 20:00:00,174.82,8056676.468445527,10969
2548,2019-11-19 19:00:00,173.96,4818814.906651334,9258
2549,2019-11-19 18:00:00,173.9,4898363.116651769,9814
2550,2019-11-19 17:00:00,174.87,12208572.102917844,18472
2551,2019-11-19 16:00:00,174.44,8315974.245650409,13431
2552,2019-11-19 15:00:00,174.95,6503797.135886167,10959
2553,2019-11-19 14:00:00,175.6222375,9787291.35621459,15851
2554,2019-11-19 13:00:00,174.59751375,9756161.610408615,17712
2555,2019-11-19 12:00:00,180.72,14175946.8077164,19563
2556,2019-11-19 11:00:00,175.3,22636908.08395296,31371
2557,2019-11-19 10:00:00,176.0,5185836.290962889,10821
2558,2019-11-19 09:00:00,175.61,4013420.364146083,8740
2559,2019-11-19 08:00:00,177.73686257,6642638.536627453,11484
2560,2019-11-19 07:00:00,175.9,7626821.07934437,13522
2561,2019-11-19 06:00:00,176.44,7866813.18270279,15459
2562,2019-11-19 05:00:00,175.98,4422876.56339143,12679
2563,2019-11-19 04:00:00,176.68,8767145.857566943,16858
2564,2019-11-19 03:00:00,176.76,5259722.03751828,9764
2565,2019-11-19 02:00:00,177.58,4597231.41620825,9833
2566,2019-11-19 01:00:00,177.76,6865003.82970214,10749
2567,2019-11-19 00:00:00,177.83146322,8719191.29395336,12993
2568,2019-11-18 23:00:00,178.2,4413173.16833172,8111
2569,2019-11-18 22:00:00,179.24,5363248.984145794,8864
2570,2019-11-18 21:00:00,178.73,4387677.168094502,9008
2571,2019-11-18 20:00:00,177.87,12145231.934379382,14034
2572,2019-11-18 19:00:00,178.81,16139076.182221787,18234
2573,2019-11-18 18:00:00,178.23,51212373.68789958,60425
2574,2019-11-18 17:00:00,179.75,22327969.52262093,25817
2575,2019-11-18 16:00:00,181.11,3858908.253017148,9484
2576,2019-11-18 15:00:00,180.98,10817502.32473801,16773
2577,2019-11-18 14:00:00,181.96,3869281.629332941,8685
2578,2019-11-18 13:00:00,184.78,7922922.068233455,11930
2579,2019-11-18 12:00:00,181.85,11305601.242839955,16046
2580,2019-11-18 11:00:00,182.15,10801145.97412673,14484
2581,2019-11-18 10:00:00,182.55,2486499.093327746,6780
2582,2019-11-18 09:00:00,183.02,4067610.3155359137,7484
2583,2019-11-18 08:00:00,183.1,5755967.948795081,10083
2584,2019-11-18 07:00:00,183.3,3816462.41565241,9651
2585,2019-11-18 06:00:00,182.63,9069505.45149444,11712
2586,2019-11-18 05:00:00,183.8,5928472.748146235,9082
2587,2019-11-18 04:00:00,183.15,5650862.766573442,10488
2588,2019-11-18 03:00:00,183.01,7838807.49576988,11689
2589,2019-11-18 02:00:00,182.9,10409438.70836803,13328
2590,2019-11-18 01:00:00,183.29,5616193.47491755,8034
2591,2019-11-18 00:00:00,183.81,5947265.098729743,12149
2592,2019-11-17 23:00:00,183.81,6900587.168070783,11231
2593,2019-11-17 22:00:00,181.77,3359051.714641563,8011
2594,2019-11-17 21:00:00,185.12,4989182.9483514065,8507
2595,2019-11-17 20:00:00,184.31,12398744.376855195,17605
2596,2019-11-17 19:00:00,185.1,5197288.5513673,7962
2597,2019-11-17 18:00:00,185.15,3802090.711761918,7988
2598,2019-11-17 17:00:00,185.05,8322357.827961462,11289
2599,2019-11-17 16:00:00,184.95,5072394.4538862035,9340
2600,2019-11-17 15:00:00,183.31,5130493.48451175,10132
2601,2019-11-17 14:00:00,183.84203386,6147451.0983662335,10642
2602,2019-11-17 13:00:00,184.05,8878667.428051434,14513
2603,2019-11-17 12:00:00,185.26,13400008.131810375,17080
2604,2019-11-17 11:00:00,184.15,13505381.67860176,19772
2605,2019-11-17 10:00:00,183.71,5827291.389562579,10852
2606,2019-11-17 09:00:00,189.69375,12636233.428187773,18520
2607,2019-11-17 08:00:00,183.57012171,18938949.721852407,23058
2608,2019-11-17 07:00:00,181.25,7646649.162903573,11873
2609,2019-11-17 06:00:00,184.81,4641789.43674099,7710
2610,2019-11-17 05:00:00,181.6,7426235.25498523,8127
2611,2019-11-17 04:00:00,185.26,7301652.943960602,11337
2612,2019-11-17 03:00:00,181.98782395,11230156.16261826,11330
2613,2019-11-17 02:00:00,182.57,3501491.22222473,6091
2614,2019-11-17 01:00:00,182.5,4648881.332798257,6422
2615,2019-11-17 00:00:00,182.83,3241023.2927703885,8978
2616,2019-11-16 23:00:00,182.37,2886333.22965573,6901
2617,2019-11-16 22:00:00,182.3,4150960.931420328,8704
2618,2019-11-16 21:00:00,183.36,10326721.080362674,13077
2619,2019-11-16 20:00:00,182.42,4189525.54732543,7106
2620,2019-11-16 19:00:00,182.4,2634106.942817622,7361
2621,2019-11-16 18:00:00,182.85,2995296.2527120537,6825
2622,2019-11-16 17:00:00,182.2,2637765.88383462,7042
2623,2019-11-16 16:00:00,182.4,5407268.48444131,10631
2624,2019-11-16 15:00:00,181.34,4735891.0306505235,9577
2625,2019-11-16 14:00:00,182.27,9067101.01970036,14642
2626,2019-11-16 13:00:00,181.74036730000003,4786355.659909462,8907
2627,2019-11-16 12:00:00,181.4,4038741.3329379363,8995
2628,2019-11-16 11:00:00,182.43,4469384.928644791,9643
2629,2019-11-16 10:00:00,181.27,6622257.39120632,12872
2630,2019-11-16 09:00:00,182.41,11828806.046463199,13819
2631,2019-11-16 08:00:00,181.39,5438157.176730693,9229
2632,2019-11-16 07:00:00,181.26,12614282.74913356,16592
2633,2019-11-16 06:00:00,180.3,3866041.413179012,7536
2634,2019-11-16 05:00:00,180.94583795,4056380.76932598,7781
2635,2019-11-16 04:00:00,180.66,2918182.0276295412,7515
2636,2019-11-16 03:00:00,179.9,3066101.834393218,7809
2637,2019-11-16 02:00:00,180.26,2869118.121069802,7886
2638,2019-11-16 01:00:00,180.7,3488809.2295762114,8879
2639,2019-11-16 00:00:00,179.97,5119170.60329054,11147
2640,2019-11-15 23:00:00,180.0,4098079.53902146,9540
2641,2019-11-15 22:00:00,180.584,3668617.9689393817,9441
2642,2019-11-15 21:00:00,180.07,3116062.207161975,7424
2643,2019-11-15 20:00:00,179.72,3191788.7244627937,7783
2644,2019-11-15 19:00:00,179.33,3414008.38892354,8793
2645,2019-11-15 18:00:00,179.6,4403510.228040178,10343
2646,2019-11-15 17:00:00,179.23923601,3761878.756723877,9397
2647,2019-11-15 16:00:00,179.93,12680570.444129165,20871
2648,2019-11-15 15:00:00,179.38,12152626.660822585,19681
2649,2019-11-15 14:00:00,179.4,45078293.65660041,53726
2650,2019-11-15 13:00:00,182.9,7116183.454283248,11244
2651,2019-11-15 12:00:00,180.34,7664808.714992142,8323
2652,2019-11-15 11:00:00,180.27,5643042.254369214,8071
2653,2019-11-15 10:00:00,179.52,9215284.20445341,12536
2654,2019-11-15 09:00:00,179.81,31393789.65395409,36343
2655,2019-11-15 08:00:00,183.95,7690997.94802585,13231
2656,2019-11-15 07:00:00,182.3,6346621.97009323,11093
2657,2019-11-15 06:00:00,183.19,5753346.023612286,12259
2658,2019-11-15 05:00:00,182.52,2535830.76455959,7181
2659,2019-11-15 04:00:00,182.0,6826510.14659992,11508
2660,2019-11-15 03:00:00,182.14,11429026.63013562,14311
2661,2019-11-15 02:00:00,181.6,22032623.9031197,27893
2662,2019-11-15 01:00:00,183.3,9623136.08325525,14815
2663,2019-11-15 00:00:00,183.93,6115766.12260098,10825
2664,2019-11-14 23:00:00,184.91,4128029.457375569,10669
2665,2019-11-14 22:00:00,184.65,2580913.26135173,7948
2666,2019-11-14 21:00:00,185.4,5847282.01549694,10577
2667,2019-11-14 20:00:00,184.21,6154228.16222092,10303
2668,2019-11-14 19:00:00,183.66,4067067.4027131237,7645
2669,2019-11-14 18:00:00,183.45,9967502.79127744,14664
2670,2019-11-14 17:00:00,184.8,2077280.1447414518,6787
2671,2019-11-14 16:00:00,184.35,5846539.882163636,13521
2672,2019-11-14 15:00:00,183.92,11290890.255019955,18703
2673,2019-11-14 14:00:00,185.71,5378326.85807063,9360
2674,2019-11-14 13:00:00,185.58,7748431.56018544,15575
2675,2019-11-14 12:00:00,185.37,5894036.997526311,11057
2676,2019-11-14 11:00:00,184.53651556,8759613.63164131,12782
2677,2019-11-14 10:00:00,185.33,4146980.37230254,7493
2678,2019-11-14 09:00:00,185.68395049999998,5206311.351813573,10360
2679,2019-11-14 08:00:00,185.38,11579516.408906884,15890
2680,2019-11-14 07:00:00,190.16,6991509.516853493,10779
2681,2019-11-14 06:00:00,190.2,4237316.40207682,7617
2682,2019-11-14 05:00:00,185.01,8734434.235014072,11248
2683,2019-11-14 04:00:00,185.45,16865452.58842452,21562
2684,2019-11-14 03:00:00,187.86,2542773.83779049,6962
2685,2019-11-14 02:00:00,187.88,5833548.13268046,9636
2686,2019-11-14 01:00:00,187.25,4064928.5561221,7585
2687,2019-11-14 00:00:00,185.63,4834494.408494311,9956
2688,2019-11-13 23:00:00,187.70832229,9816364.52426838,15212
2689,2019-11-13 22:00:00,187.4,2536303.81900355,5670
2690,2019-11-13 21:00:00,187.6,5817621.272374133,8480
2691,2019-11-13 20:00:00,187.48,5217190.836965058,9633
2692,2019-11-13 19:00:00,187.65,4250228.8412833065,8560
2693,2019-11-13 18:00:00,189.02,6597780.891304849,12315
2694,2019-11-13 17:00:00,193.29185,20427111.68794016,24641
2695,2019-11-13 16:00:00,187.56,3974234.805125058,8950
2696,2019-11-13 15:00:00,187.0,3597985.62361543,8628
2697,2019-11-13 14:00:00,186.62,4489528.460449627,8799
2698,2019-11-13 13:00:00,187.79461071,5295852.79509666,11858
2699,2019-11-13 12:00:00,186.6,4932133.060871868,10078
2700,2019-11-13 11:00:00,187.01119324,3797257.2047769963,8767
2701,2019-11-13 10:00:00,187.71,139981644.26012796,107670
2702,2019-11-13 09:00:00,186.88,5471575.913232524,16033
2703,2019-11-13 08:00:00,186.45,5898063.057994894,10248
2704,2019-11-13 07:00:00,185.83,2097339.056651255,6505
2705,2019-11-13 06:00:00,186.1,3138200.8280182,6458
2706,2019-11-13 05:00:00,188.18,3196140.333514818,6300
2707,2019-11-13 04:00:00,185.6,3480274.018053589,8129
2708,2019-11-13 03:00:00,185.34,2236204.480326477,5020
2709,2019-11-13 02:00:00,185.96,2733199.4637921,6137
2710,2019-11-13 01:00:00,187.99,3587116.94104697,8211
2711,2019-11-13 00:00:00,188.19,5576559.93596293,9948
2712,2019-11-12 23:00:00,186.93,4188369.2183086686,8798
2713,2019-11-12 22:00:00,187.12,3003955.53346037,6822
2714,2019-11-12 21:00:00,188.08,5046975.860905491,9848
2715,2019-11-12 20:00:00,186.63,14584422.131009955,19615
2716,2019-11-12 19:00:00,190.44448,5331081.507670566,8481
2717,2019-11-12 18:00:00,185.24,4306759.941901003,6626
2718,2019-11-12 17:00:00,185.15,5593954.0341169415,10375
2719,2019-11-12 16:00:00,185.79,5648938.826657198,11081
2720,2019-11-12 15:00:00,184.4,14730811.918064594,21237
2721,2019-11-12 14:00:00,183.64,18279863.634070385,20581
2722,2019-11-12 13:00:00,183.55,20715335.08601628,22872
2723,2019-11-12 12:00:00,186.1,20172477.615979746,28563
2724,2019-11-12 11:00:00,185.86,3904829.2673955467,8023
2725,2019-11-12 10:00:00,185.54,2905496.48683336,7120
2726,2019-11-12 09:00:00,186.44706257,5349359.162246277,10788
2727,2019-11-12 08:00:00,190.176,3533162.373157945,8825
2728,2019-11-12 07:00:00,186.05,5316921.921531209,9803
2729,2019-11-12 06:00:00,186.55,7141289.3900769325,8860
2730,2019-11-12 05:00:00,188.37,4815829.76134339,9618
2731,2019-11-12 04:00:00,188.75,4122146.4381623003,7187
2732,2019-11-12 03:00:00,185.68,5398397.591050686,8442
2733,2019-11-12 02:00:00,185.85,3419991.5556757003,7584
2734,2019-11-12 01:00:00,185.68411512,3832912.90437475,6910
2735,2019-11-12 00:00:00,186.38,6978972.436226328,11229
2736,2019-11-11 23:00:00,185.1,12630098.267934933,16071
2737,2019-11-11 22:00:00,185.58,3696391.87872375,6260
2738,2019-11-11 21:00:00,186.5849074,4849564.83700944,7790
2739,2019-11-11 20:00:00,186.21,4271133.249209458,8121
2740,2019-11-11 19:00:00,186.25,6102337.719758246,8948
2741,2019-11-11 18:00:00,186.76,6172685.184620907,11235
2742,2019-11-11 17:00:00,185.9,4172613.495730561,7619
2743,2019-11-11 16:00:00,186.26,3173036.571694028,7929
2744,2019-11-11 15:00:00,185.6,5107909.108527054,10622
2745,2019-11-11 14:00:00,186.1,4655393.67562525,9334
2746,2019-11-11 13:00:00,186.45,5171135.32084948,9212
2747,2019-11-11 12:00:00,186.09,3017453.7482274887,6947
2748,2019-11-11 11:00:00,186.28,5824139.630929262,7303
2749,2019-11-11 10:00:00,185.05,8547904.955522701,10710
2750,2019-11-11 09:00:00,185.65,12332682.163603615,17820
2751,2019-11-11 08:00:00,186.25,6128339.8266793685,9732
2752,2019-11-11 07:00:00,186.12,7638986.97340918,11110
2753,2019-11-11 06:00:00,186.76,15219959.0585559,20879
2754,2019-11-11 05:00:00,188.15,10519512.618312674,13958
2755,2019-11-11 04:00:00,188.27,9374149.4182666,13214
2756,2019-11-11 03:00:00,189.05,4628287.232783602,7722
2757,2019-11-11 02:00:00,189.68,5597267.07909204,7258
2758,2019-11-11 01:00:00,189.9,2142874.67949103,6019
2759,2019-11-11 00:00:00,189.41,2918551.32359604,7542
2760,2019-11-10 23:00:00,188.95,5241700.01676179,9135
2761,2019-11-10 22:00:00,189.74,4714614.485246062,7400
2762,2019-11-10 21:00:00,189.6,2602166.194753649,6301
2763,2019-11-10 20:00:00,189.59,6056655.29556822,8397
2764,2019-11-10 19:00:00,190.01,3421575.12285046,8108
2765,2019-11-10 18:00:00,186.75,3614617.4188534636,10458
2766,2019-11-10 17:00:00,195.54996087,5780960.332874804,12509
2767,2019-11-10 16:00:00,190.1,53822463.80950359,65156
2768,2019-11-10 15:00:00,186.8,4432890.018907482,9752
2769,2019-11-10 14:00:00,187.15,6183541.574255631,11503
2770,2019-11-10 13:00:00,186.55,6006652.48751302,11083
2771,2019-11-10 12:00:00,186.95,6056266.221877061,10290
2772,2019-11-10 11:00:00,186.85,12376820.599507887,17209
2773,2019-11-10 10:00:00,187.21,5800353.77485405,8513
2774,2019-11-10 09:00:00,187.3,4255190.47696958,8077
2775,2019-11-10 08:00:00,187.0,9840666.285796912,11826
2776,2019-11-10 07:00:00,185.00864201,5670491.259749767,9333
2777,2019-11-10 06:00:00,187.6,13850922.97910753,18108
2778,2019-11-10 05:00:00,188.31,28656403.82987602,32434
2779,2019-11-10 04:00:00,184.44,4859227.970548228,8105
2780,2019-11-10 03:00:00,184.15,3618848.3243721,7609
2781,2019-11-10 02:00:00,183.88,5717580.38093068,8466
2782,2019-11-10 01:00:00,184.64146763,2365432.78739722,6054
2783,2019-11-10 00:00:00,184.5,3383420.1614344763,6475
2784,2019-11-09 23:00:00,184.89,4151395.8628190137,6428
2785,2019-11-09 22:00:00,185.2,5783085.1079165,7840
2786,2019-11-09 21:00:00,184.95,3025682.49838879,5213
2787,2019-11-09 20:00:00,184.51,5315090.04764404,7473
2788,2019-11-09 19:00:00,183.95,2393883.02119857,5455
2789,2019-11-09 18:00:00,184.18,3232083.6217688997,6248
2790,2019-11-09 17:00:00,183.99,5117453.023786078,9169
2791,2019-11-09 16:00:00,183.45,5317663.801355905,11358
2792,2019-11-09 15:00:00,183.44,9478214.02587565,13482
2793,2019-11-09 14:00:00,183.85,5537926.041707258,10564
2794,2019-11-09 13:00:00,184.87,4417070.881882464,8548
2795,2019-11-09 12:00:00,184.7,4009817.139102949,8061
2796,2019-11-09 11:00:00,184.15,6806971.227408483,10163
2797,2019-11-09 10:00:00,185.43536496,3137797.762406446,6370
2798,2019-11-09 09:00:00,190.42,3420014.3602813315,6978
2799,2019-11-09 08:00:00,184.68,5387746.4505162565,7284
2800,2019-11-09 07:00:00,184.9,6364240.757811032,9459
2801,2019-11-09 06:00:00,185.6,11063815.2851928,19651
2802,2019-11-09 05:00:00,188.55,6939331.17897696,12109
2803,2019-11-09 04:00:00,184.33,7402928.46392383,10556
2804,2019-11-09 03:00:00,188.6,4028233.8033627938,11167
2805,2019-11-09 02:00:00,188.15,6175858.044681477,12964
2806,2019-11-09 01:00:00,184.54,5251884.10293458,11504
2807,2019-11-09 00:00:00,184.25,10953634.744207332,20102
2808,2019-11-08 23:00:00,183.18180596,7971859.091247698,15291
2809,2019-11-08 22:00:00,184.45,9179382.912625004,13115
2810,2019-11-08 21:00:00,185.5,12540557.833127765,19197
2811,2019-11-08 20:00:00,183.95,7319864.173404077,11151
2812,2019-11-08 19:00:00,183.74,4795098.869418447,12256
2813,2019-11-08 18:00:00,183.73,9430167.22984143,15759
2814,2019-11-08 17:00:00,186.11,6387551.315806728,12955
2815,2019-11-08 16:00:00,183.31,11896776.781421252,23192
2816,2019-11-08 15:00:00,182.94,10166833.103058934,20509
2817,2019-11-08 14:00:00,182.6,19127446.11843871,33201
2818,2019-11-08 13:00:00,182.32,33755591.11681291,54840
2819,2019-11-08 12:00:00,183.78,10448537.162198732,18621
2820,2019-11-08 11:00:00,183.59,6540939.999912268,15751
2821,2019-11-08 10:00:00,183.64,6751368.39391522,17043
2822,2019-11-08 09:00:00,184.47,19150541.39607813,33404
2823,2019-11-08 08:00:00,183.6,35451558.850218885,41264
2824,2019-11-08 07:00:00,190.31,14063151.108017227,20566
2825,2019-11-08 06:00:00,185.9,3624803.46161967,9674
2826,2019-11-08 05:00:00,190.57,6566008.856106045,11957
2827,2019-11-08 04:00:00,190.97,5546645.671087526,12152
2828,2019-11-08 03:00:00,194.14,2555715.02066758,9465
2829,2019-11-08 02:00:00,183.64,4189873.099602533,11724
2830,2019-11-08 01:00:00,184.11,7311546.3509341525,12574
2831,2019-11-08 00:00:00,183.1,6326429.045742989,10380
2832,2019-11-07 23:00:00,186.5,3545240.10151826,9319
2833,2019-11-07 22:00:00,192.16,7409019.66577846,12005
2834,2019-11-07 21:00:00,191.77,14283188.31383758,18336
2835,2019-11-07 20:00:00,184.34,2392508.143743825,6301
2836,2019-11-07 19:00:00,193.1,3603698.16784707,8312
2837,2019-11-07 18:00:00,185.9,4009150.927274986,8700
2838,2019-11-07 17:00:00,187.55,4917516.311898914,9300
2839,2019-11-07 16:00:00,189.0,10453858.059986433,16047
2840,2019-11-07 15:00:00,186.26,5474634.146954282,11529
2841,2019-11-07 14:00:00,186.84,5329110.567492713,10657
2842,2019-11-07 13:00:00,185.96816191,5773581.56568317,12238
2843,2019-11-07 12:00:00,186.21,6089452.056165587,10922
2844,2019-11-07 11:00:00,186.65,5381879.30262296,11446
2845,2019-11-07 10:00:00,189.0,16069135.29135153,22279
2846,2019-11-07 09:00:00,188.81416000000002,9873577.661740536,18586
2847,2019-11-07 08:00:00,188.15,4541092.57477162,11702
2848,2019-11-07 07:00:00,185.37,8139232.425462101,13275
2849,2019-11-07 06:00:00,193.33,6578810.960005772,12615
2850,2019-11-07 05:00:00,189.71,17870668.56883068,22102
2851,2019-11-07 04:00:00,195.46,3695938.717323417,9112
2852,2019-11-07 03:00:00,189.33,3451206.6719367187,9736
2853,2019-11-07 02:00:00,189.43,8041236.737046239,15109
2854,2019-11-07 01:00:00,189.73,11229800.23034646,16928
2855,2019-11-07 00:00:00,191.35,3418809.75983313,8942
2856,2019-11-06 23:00:00,191.13,10231009.34306468,13915
2857,2019-11-06 22:00:00,191.13,7979680.18795853,12410
2858,2019-11-06 21:00:00,190.65,7133599.807858437,12404
2859,2019-11-06 20:00:00,188.66,7524793.692810598,13476
2860,2019-11-06 19:00:00,189.45,6216159.978784894,9270
2861,2019-11-06 18:00:00,189.64,4894957.369464689,7201
2862,2019-11-06 17:00:00,190.3,5650936.718630825,10610
2863,2019-11-06 16:00:00,189.8,7231942.723600209,11502
2864,2019-11-06 15:00:00,190.85,4643050.64933637,9009
2865,2019-11-06 14:00:00,190.0,7930861.391299892,13130
2866,2019-11-06 13:00:00,189.3,8453744.166945249,13602
2867,2019-11-06 12:00:00,190.55,7852504.2020255,12620
2868,2019-11-06 11:00:00,191.3,7276721.216076835,12611
2869,2019-11-06 10:00:00,190.8,10238747.60578499,16084
2870,2019-11-06 09:00:00,191.0,8709438.81139735,14912
2871,2019-11-06 08:00:00,193.46,6574874.014904814,10832
2872,2019-11-06 07:00:00,191.85089399999998,12379950.22124779,20881
2873,2019-11-06 06:00:00,193.8,7168975.96976363,14207
2874,2019-11-06 05:00:00,192.6,14577357.030472305,22334
2875,2019-11-06 04:00:00,191.75,6914036.147422244,13737
2876,2019-11-06 03:00:00,190.54,4904047.536648395,9216
2877,2019-11-06 02:00:00,189.44,9051793.69204128,13237
2878,2019-11-06 01:00:00,190.3,7317931.29489966,9951
2879,2019-11-06 00:00:00,187.42129517,9461983.87852553,13479
2880,2019-11-05 23:00:00,189.0,7327525.311528534,12207
2881,2019-11-05 22:00:00,188.71,5175900.44964114,10213
2882,2019-11-05 21:00:00,190.2,4965556.756199046,9460
2883,2019-11-05 20:00:00,190.24,6615382.190415758,12083
2884,2019-11-05 19:00:00,190.5,5947370.34971422,11479
2885,2019-11-05 18:00:00,189.56,5348499.049315431,8941
2886,2019-11-05 17:00:00,190.3,7656559.282664332,12212
2887,2019-11-05 16:00:00,186.4,16803099.48460869,27902
2888,2019-11-05 15:00:00,190.45,7425489.85450277,16887
2889,2019-11-05 14:00:00,189.85,21545966.495438304,33201
2890,2019-11-05 13:00:00,186.85,7952011.155968033,14993
2891,2019-11-05 12:00:00,187.37,12226455.39947486,19538
2892,2019-11-05 11:00:00,185.96,4444061.683840528,11366
2893,2019-11-05 10:00:00,189.91,5731326.222872415,12191
2894,2019-11-05 09:00:00,185.85,12141364.118193556,18587
2895,2019-11-05 08:00:00,183.95,6857495.852294906,10020
2896,2019-11-05 07:00:00,184.07,19290273.033237632,23391
2897,2019-11-05 06:00:00,184.47,11136421.34948545,17021
2898,2019-11-05 05:00:00,189.78,3793717.70154545,11193
2899,2019-11-05 04:00:00,186.15,3159529.3614896,8625
2900,2019-11-05 03:00:00,183.85941976,5025444.8981317,10116
2901,2019-11-05 02:00:00,186.38,4957711.7274031,11471
2902,2019-11-05 01:00:00,186.99,7019846.824811268,13343
2903,2019-11-05 00:00:00,183.45856634,4172112.41164145,10165
2904,2019-11-04 23:00:00,186.25,5189889.901783029,10002
2905,2019-11-04 22:00:00,184.91,9607200.378365967,10688
2906,2019-11-04 21:00:00,185.69,7902485.234262617,10920
2907,2019-11-04 20:00:00,187.28,18271293.9583491,29083
2908,2019-11-04 19:00:00,186.35,3865704.280411898,8307
2909,2019-11-04 18:00:00,186.0,5086566.56454889,9818
2910,2019-11-04 17:00:00,187.0,4594421.102561424,9678
2911,2019-11-04 16:00:00,187.05,11021675.100899283,18570
2912,2019-11-04 15:00:00,186.61,6907055.1357566025,13808
2913,2019-11-04 14:00:00,186.39,10012493.4444481,16193
2914,2019-11-04 13:00:00,185.32,17075150.305390496,22549
2915,2019-11-04 12:00:00,184.91,7846625.422791568,13199
2916,2019-11-04 11:00:00,184.98,10052993.05226295,15786
2917,2019-11-04 10:00:00,182.68,8475988.37454828,11957
2918,2019-11-04 09:00:00,181.99,4603114.940446374,6274
2919,2019-11-04 08:00:00,181.31,4098221.838800795,6918
2920,2019-11-04 07:00:00,181.95,4596216.882451765,8654
2921,2019-11-04 06:00:00,181.55,4732511.2177494,6810
2922,2019-11-04 05:00:00,180.2,3347168.62156594,5644
2923,2019-11-04 04:00:00,180.69,6046967.39446594,7553
2924,2019-11-04 03:00:00,181.23,2955648.4460688,6159
