Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 3,0.5345505617977528,0.5180191251329914,0.5562511996763015,0.6046242774566474,0.4683060109289617,0.5579638242307869,0.5084767831621106
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 4,0.5224719101123595,0.5074438444366111,0.5420545816829542,0.5895953757225433,0.4590163934426229,0.5453241131096231,0.4969112021710186
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 6 min_samples_split: 5 min_samples_leaf: 5,0.5283707865168539,0.5126344372645188,0.5488491759742777,0.5947976878612717,0.4655737704918033,0.550529219353749,0.5035769319784703
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 1,0.5252808988764045,0.5096944621524282,0.5468364330606459,0.6080924855491329,0.4469945355191257,0.5544898782756958,0.4917792648657954
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 2,0.5255617977528091,0.5101147602134984,0.5462882754361982,0.6,0.4551912568306011,0.5512408253886896,0.4963138680169002
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 3,0.5303370786516853,0.5142821508191421,0.5519595142705767,0.6063583815028901,0.4584699453551912,0.5564201155119001,0.5007023777063568
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 4,0.5235955056179776,0.5085884532056731,0.5428468898948096,0.5878612716763006,0.4628415300546448,0.5453020735827294,0.4995764363357907
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 2 min_samples_leaf: 5,0.5179775280898877,0.5035360559163876,0.5369732686208567,0.5884393063583815,0.4513661202185793,0.5426095096666302,0.4903425493962429
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 1,0.5264044943820225,0.5109343604171066,0.5457631999032856,0.5826589595375723,0.4732240437158471,0.5442863492580226,0.5066858322833439
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 2,0.5317415730337078,0.515728940549879,0.5528606403343556,0.6028901734104046,0.4644808743169399,0.555770400391837,0.5045977421692494
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 3,0.5303370786516853,0.514492496195499,0.5508155886962796,0.5965317919075145,0.46775956284153,0.552434930070158,0.505826558405656
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 4,0.5328651685393259,0.5168012037035232,0.5535760325280169,0.5988439306358381,0.4704918032786886,0.554771753232448,0.508611663346886
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 3 min_samples_leaf: 5,0.527247191011236,0.5116069458920035,0.5478746643690389,0.5976878612716763,0.4606557377049179,0.5512043099881525,0.500328102082207
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 1,0.5382022471910113,0.5213615026314241,0.5604613914579495,0.6098265895953758,0.4704918032786886,0.5620249789486454,0.511378020352595
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 2,0.5345505617977527,0.5181743716260783,0.5560673233002229,0.6046242774566475,0.4683060109289618,0.5579836269471561,0.5082963320535143
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 3,0.5308988764044944,0.5146202197979468,0.5531968961340086,0.6115606936416185,0.4546448087431694,0.5588433700967842,0.4989728728435973
Custom Model,lr 0.001 epochs 20 optimizer Adam max_depth: 7 min_samples_split: 4 min_samples_leaf: 4,0.5193820224719101,0.5047391807470676,0.5389029388311248,0.5930635838150289,0.4497267759562842,0.5452574706803208,0.4901464244887965
