Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
KNN,"window_size: 1, n_neighbors: 11",0.4908450704225352,0.5118733509234829,0.46676737160120846,0.5236167341430499,0.45508100147275404,0.5176784523015344,0.46085011185682323
KNN,"window_size: 1, n_neighbors: 12",0.48098591549295777,0.5033222591362126,0.46454767726161367,0.4089068825910931,0.5596465390279823,0.45122859270290394,0.5076820307281229
KNN,"window_size: 1, n_neighbors: 13",0.4852112676056338,0.506544502617801,0.4603658536585366,0.5222672064777328,0.44477172312223856,0.5142857142857142,0.45243445692883894
KNN,"window_size: 1, n_neighbors: 14",0.4915492957746479,0.515650741350906,0.4735547355473555,0.4224021592442645,0.5670103092783505,0.4643916913946587,0.5160857908847185
KNN,"window_size: 2, n_neighbors: 5",0.5049295774647887,0.5213903743315508,0.48660714285714285,0.5306122448979592,0.47737226277372263,0.5259608900876601,0.4819454679439941
KNN,"window_size: 2, n_neighbors: 6",0.5,0.5231053604436229,0.4857792946530148,0.38503401360544215,0.6233576642335766,0.4435736677115987,0.5460358056265985
KNN,"window_size: 2, n_neighbors: 7",0.5056338028169014,0.5214564369310793,0.4869431643625192,0.545578231292517,0.46277372262773725,0.5332446808510638,0.4745508982035928
KNN,"window_size: 2, n_neighbors: 8",0.4936619718309859,0.5137931034482759,0.4797619047619048,0.4054421768707483,0.5883211678832116,0.4532319391634981,0.5285245901639344
KNN,"window_size: 2, n_neighbors: 9",0.5070422535211268,0.5230566534914362,0.4886535552193646,0.5401360544217687,0.47153284671532847,0.5314591700133869,0.4799405646359584
KNN,"window_size: 2, n_neighbors: 10",0.497887323943662,0.5184563758389261,0.4830097087378641,0.4204081632653061,0.581021897810219,0.464312546957175,0.5275016567263089
KNN,"window_size: 2, n_neighbors: 11",0.5169014084507042,0.5305867665418227,0.4991922455573506,0.5782312925170068,0.4510948905109489,0.5533854166666666,0.4739263803680982
KNN,"window_size: 2, n_neighbors: 12",0.49577464788732395,0.5152979066022544,0.4806007509386733,0.43537414965986393,0.5605839416058395,0.471976401179941,0.5175202156334232
KNN,"window_size: 2, n_neighbors: 13",0.5077464788732394,0.5225,0.48870967741935484,0.5687074829931973,0.44233576642335765,0.5446254071661237,0.464367816091954
KNN,"window_size: 2, n_neighbors: 14",0.4894366197183099,0.5078369905956113,0.4744245524296675,0.44081632653061226,0.5416058394160584,0.47195921340131103,0.5057941376959784
KNN,"window_size: 3, n_neighbors: 5",0.48732394366197185,0.48152866242038217,0.494488188976378,0.5407725321888412,0.435506241331484,0.5094339622641509,0.46312684365781714
KNN,"window_size: 3, n_neighbors: 6",0.4866197183098592,0.4739583333333333,0.495260663507109,0.3905579399141631,0.579750346740638,0.42823529411764705,0.534185303514377
KNN,"window_size: 3, n_neighbors: 7",0.4802816901408451,0.4751592356687898,0.48661417322834644,0.5336194563662375,0.42857142857142855,0.5026954177897573,0.45575221238938046
KNN,"window_size: 3, n_neighbors: 8",0.4697183098591549,0.4543918918918919,0.4806763285024155,0.38483547925608014,0.5520110957004161,0.4167312161115414,0.513879922530665
KNN,"window_size: 3, n_neighbors: 9",0.4753521126760563,0.47146401985111663,0.4804560260586319,0.5436337625178826,0.4091539528432732,0.5049833887043189,0.4419475655430711
KNN,"window_size: 3, n_neighbors: 10",0.4640845070422535,0.4504792332268371,0.4748110831234257,0.4034334763948498,0.5228848821081831,0.4256603773584906,0.4976897689768977
KNN,"window_size: 3, n_neighbors: 11",0.4795774647887324,0.47530864197530864,0.4852459016393443,0.5507868383404864,0.4105409153952843,0.5102717031146454,0.444778362133734
KNN,"window_size: 3, n_neighbors: 12",0.47394366197183097,0.4625,0.48333333333333334,0.4234620886981402,0.5228848821081831,0.4421209858103062,0.5023317788141238
KNN,"window_size: 3, n_neighbors: 13",0.48450704225352115,0.4795539033457249,0.4910277324632953,0.5536480686695279,0.4174757281553398,0.5139442231075697,0.4512743628185907
KNN,"window_size: 3, n_neighbors: 14",0.4830985915492958,0.47368421052631576,0.4913907284768212,0.45064377682403434,0.5145631067961165,0.4618768328445748,0.5027100271002709
KNN,"window_size: 5, n_neighbors: 5",0.4880281690140845,0.4918032786885246,0.48401162790697677,0.5034965034965035,0.4723404255319149,0.497581202487906,0.47810480976310127
KNN,"window_size: 5, n_neighbors: 6",0.4880281690140845,0.48828125,0.4878854625550661,0.34965034965034963,0.6283687943262412,0.4074979625101875,0.5492870427774335
KNN,"window_size: 5, n_neighbors: 7",0.4915492957746479,0.4953271028037383,0.4873323397913562,0.5188811188811189,0.46382978723404256,0.5068306010928962,0.4752906976744186
KNN,"window_size: 5, n_neighbors: 8",0.4936619718309859,0.49635036496350365,0.4919724770642202,0.3804195804195804,0.6085106382978723,0.4307205067300079,0.5440710209258086
KNN,"window_size: 5, n_neighbors: 9",0.49295774647887325,0.4967148488830486,0.48861911987860396,0.5286713286713287,0.45673758865248226,0.5121951219512195,0.4721407624633431
KNN,"window_size: 5, n_neighbors: 10",0.4992957746478873,0.5034965034965035,0.4964622641509434,0.4027972027972028,0.5971631205673759,0.44755244755244755,0.5421764327108822
KNN,"window_size: 5, n_neighbors: 11",0.4971830985915493,0.5006711409395973,0.49333333333333335,0.5216783216783217,0.4723404255319149,0.5109589041095891,0.48260869565217396
KNN,"window_size: 5, n_neighbors: 12",0.4971830985915493,0.5008635578583766,0.4946492271105826,0.40559440559440557,0.5900709219858156,0.44822256568778984,0.538163001293661
KNN,"window_size: 5, n_neighbors: 13",0.4936619718309859,0.4973821989528796,0.4893292682926829,0.5314685314685315,0.4553191489361702,0.5138607167004733,0.4717119764878765
KNN,"window_size: 5, n_neighbors: 14",0.4964788732394366,0.5,0.4938423645320197,0.4251748251748252,0.5687943262411348,0.4595616024187453,0.5286750164798945
KNN,"window_size: 8, n_neighbors: 5",0.4869626497533474,0.4842681258549932,0.4898255813953488,0.502127659574468,0.47198879551820727,0.49303621169916434,0.48074179743223966
KNN,"window_size: 8, n_neighbors: 6",0.4813248766737139,0.46893787575150303,0.4880434782608696,0.33191489361702126,0.6288515406162465,0.388704318936877,0.5495716034271726
KNN,"window_size: 8, n_neighbors: 7",0.4749823819591261,0.473474801061008,0.4766917293233083,0.5063829787234042,0.44397759103641454,0.4893762851267992,0.4597534445250181
KNN,"window_size: 8, n_neighbors: 8",0.47568710359408034,0.46395563770794823,0.48291571753986334,0.35602836879432626,0.5938375350140056,0.4028892455858748,0.5326633165829145
KNN,"window_size: 8, n_neighbors: 9",0.46582100070472165,0.4651773981603154,0.46656534954407297,0.502127659574468,0.42997198879551823,0.4829467939972715,0.4475218658892129
KNN,"window_size: 8, n_neighbors: 10",0.4573643410852713,0.44206773618538325,0.46736596736596736,0.3517730496453901,0.561624649859944,0.39178515007898895,0.510178117048346
KNN,"window_size: 8, n_neighbors: 11",0.4749823819591261,0.4734042553191489,0.4767616191904048,0.5049645390070922,0.44537815126050423,0.48867536032944403,0.46053584359160027
KNN,"window_size: 8, n_neighbors: 12",0.46582100070472165,0.45531197301854975,0.47336561743341404,0.3829787234042553,0.5476190476190477,0.41602465331278893,0.5077922077922079
KNN,"window_size: 8, n_neighbors: 13",0.4820295983086681,0.4801587301587302,0.4841628959276018,0.5148936170212766,0.4495798319327731,0.49691991786447637,0.4662309368191721
KNN,"window_size: 8, n_neighbors: 14",0.47568710359408034,0.4666666666666667,0.48201438848920863,0.3872340425531915,0.5630252100840336,0.4232558139534884,0.5193798449612403
KNN,"window_size: 13, n_neighbors: 5",0.4809590973201692,0.4842249657064472,0.47750362844702465,0.4950911640953717,0.4666666666666667,0.48959778085991673,0.4720229555236729
KNN,"window_size: 13, n_neighbors: 6",0.4922425952045134,0.49343339587242024,0.4915254237288136,0.3688639551192146,0.6170212765957447,0.4221508828250401,0.5471698113207546
KNN,"window_size: 13, n_neighbors: 7",0.4894217207334274,0.49286640726329445,0.4853168469860896,0.5329593267882188,0.4453900709219858,0.5121293800539084,0.4644970414201184
KNN,"window_size: 13, n_neighbors: 8",0.4844851904090268,0.4840989399293286,0.4847417840375587,0.38429172510518933,0.5858156028368794,0.4284597341673182,0.5305073859987155
KNN,"window_size: 13, n_neighbors: 9",0.48730606488011285,0.49093264248704666,0.48297213622291024,0.5315568022440392,0.4425531914893617,0.5104377104377105,0.46188008882309395
KNN,"window_size: 13, n_neighbors: 10",0.4915373765867419,0.49326599326599324,0.49029126213592233,0.4109396914446003,0.573049645390071,0.4483550114766642,0.5284499672988883
KNN,"window_size: 13, n_neighbors: 11",0.4915373765867419,0.49489795918367346,0.48738170347003157,0.544179523141655,0.43829787234042555,0.518370073480294,0.46153846153846156
KNN,"window_size: 13, n_neighbors: 12",0.5077574047954866,0.5119236883942766,0.5044359949302915,0.45161290322580644,0.5645390070921986,0.4798807749627421,0.5327978580990628
KNN,"window_size: 13, n_neighbors: 13",0.5155148095909732,0.516497461928934,0.5142857142857142,0.5708274894810659,0.4595744680851064,0.5423051299133911,0.4853932584269663
KNN,"window_size: 13, n_neighbors: 14",0.4992947813822285,0.5023400936037441,0.4967824967824968,0.45161290322580644,0.5475177304964539,0.4756277695716395,0.5209176788124156
KNN,"window_size: 21, n_neighbors: 5",0.4774011299435028,0.47989276139410186,0.4746268656716418,0.504225352112676,0.45042492917847027,0.49175824175824173,0.46220930232558144
KNN,"window_size: 21, n_neighbors: 6",0.4823446327683616,0.4775828460038986,0.4850498338870432,0.34507042253521125,0.6203966005665722,0.4006541291905151,0.5444375388440025
KNN,"window_size: 21, n_neighbors: 7",0.4844632768361582,0.4869791666666667,0.48148148148148145,0.5267605633802817,0.44192634560906513,0.5060893098782138,0.4608567208271787
KNN,"window_size: 21, n_neighbors: 8",0.4901129943502825,0.48951048951048953,0.490521327014218,0.39436619718309857,0.5864022662889519,0.43681747269890797,0.5341935483870968
KNN,"window_size: 21, n_neighbors: 9",0.4922316384180791,0.49428208386277,0.48966613672496023,0.547887323943662,0.43626062322946174,0.5197060788243153,0.46142322097378274
KNN,"window_size: 21, n_neighbors: 10",0.4879943502824859,0.4872665534804754,0.48851269649334944,0.4042253521126761,0.5722379603399433,0.4418783679753657,0.5270711024135682
KNN,"window_size: 21, n_neighbors: 11",0.4872881355932203,0.489873417721519,0.4840255591054313,0.5450704225352113,0.42917847025495753,0.516,0.45495495495495497
KNN,"window_size: 21, n_neighbors: 12",0.4922316384180791,0.492845786963434,0.49174078780177893,0.43661971830985913,0.5481586402266289,0.4630321135175504,0.5184192900200938
KNN,"window_size: 21, n_neighbors: 13",0.4851694915254237,0.4878980891719745,0.48177496038034867,0.5394366197183098,0.43059490084985835,0.5123745819397992,0.45474943904263276
KNN,"window_size: 21, n_neighbors: 14",0.4915254237288136,0.4921135646687697,0.49104859335038364,0.4394366197183099,0.5439093484419264,0.4642857142857143,0.5161290322580646
