Model,Parameters,Accuracy,PrecisionRise,PrecisionFall,RecallRise,RecalFall,F1Rise,F1Fall
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5374647887323943,0.5400365300643515,0.5339753965719665,0.6191817444658518,0.4527966167885639,0.5768306718779653,0.4899297435454414"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5342253521126761,0.5384892306821905,0.5287171685575688,0.6083487709089844,0.4573136234006513,0.5710731720826727,0.4901160742700679"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5492957746478874,0.5493424965112854,0.5499794703658185,0.6365837480817158,0.4592871096927148,0.5894930169830774,0.5001846905827048"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5442253521126761,0.5534242115826661,0.5328496810771349,0.6192179222706642,0.4649919830819634,0.5839547592148765,0.4959167141676567"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5376056338028168,0.5465795641799555,0.5260871029164493,0.6132456696800804,0.4573606666016451,0.5776992174743959,0.4889083722612252"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5346478873239437,0.5403588306963352,0.5282146876212729,0.6174985144695863,0.44859700496644345,0.5758297937014782,0.4844596684736519"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5443661971830985,0.5473672962882592,0.5408935086435829,0.6264967431516499,0.4589475845373062,0.5839879337641841,0.4961469579029933"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5370422535211268,0.5401694023733616,0.5330685424684181,0.6308974292843776,0.4398032537409881,0.5816873370610545,0.4815004030934317"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5497183098591549,0.5559166224259471,0.5420837501587306,0.6305974105421794,0.4646917597702177,0.5904831474413954,0.4998351065901732"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5391549295774647,0.5386034719306727,0.5418793034262881,0.6264632950588055,0.4514557478663804,0.5783831655132063,0.4914110192622575"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5426760563380282,0.5487829434374129,0.5347619513837685,0.6138931680156301,0.4678866001530929,0.5792923637835365,0.4987881905936114"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5361971830985917,0.5354422495130666,0.5378348938128961,0.6234984207664576,0.4475818106113096,0.5758501935854822,0.488200963530549"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5376056338028169,0.543222963558485,0.5311927283806502,0.6341640539465682,0.4373351733586547,0.584366299066385,0.4784852379625163"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5453521126760564,0.5539972311520799,0.5347287253564014,0.6056668220454607,0.4816667638491407,0.578452688162822,0.5065063787711966"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5384507042253521,0.5397840170722399,0.536763283742258,0.6236588138096317,0.4505440026523478,0.5785779177271132,0.4897078174946021"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.543943661971831,0.5466627697143975,0.5409147089877905,0.6278827418175371,0.4570285023402523,0.5841214645127712,0.4950069467496696"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5347887323943662,0.5407714437398706,0.5276805732247711,0.606986522441205,0.4598370385634058,0.5715427877619743,0.4908745117982902"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5352112676056338,0.538504088294992,0.531911776907678,0.6121377053582913,0.4563894434156217,0.5724403322143925,0.4905330931879918"
"Random Forest,""window_size: 5 , max_depth: 12 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5460563380281691,0.5509665510676058,0.5396267148936804,0.6247385437172406,0.4632984598798018,0.5853694245089096,0.4983086996080705"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5325352112676056,0.5467110350500082,0.5152685898543815,0.5934742867816031,0.4670659582887827,0.5686772684857091,0.4894129525658549"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5405633802816902,0.5307280701449891,0.5578062392656093,0.6514278803879879,0.4328856185378524,0.5841493821074544,0.4862741594846516"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.547887323943662,0.553364361094605,0.5412830354603505,0.6184457836146596,0.47404357631051897,0.5837623551622626,0.5049772435425344"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5569014084507042,0.5639768883326572,0.5482731727312546,0.6197249659453563,0.4906430923553465,0.5902650585046729,0.5175106535943625"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5523943661971831,0.5538367572328683,0.5515661662668818,0.6337595037258662,0.4688900573350658,0.5906139984943423,0.5062022270188266"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5371830985915493,0.5457614164189548,0.5263031457511849,0.607347185857791,0.4634241972976269,0.5745990909392034,0.492463498798066"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5391549295774648,0.5420721767368764,0.535610987704608,0.6243546295307423,0.4506722836536768,0.580080384202087,0.4891329142273483"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5392957746478874,0.553857007896578,0.5222397161848712,0.6011927220078956,0.4734133978752309,0.5757781918025856,0.4956152205559722"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5401408450704225,0.5487765956103251,0.5290765196847587,0.6119777494461246,0.4638694663713204,0.5783533465200539,0.4938834834564394"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5401408450704226,0.5516196839977102,0.5269490010645287,0.6003550259620617,0.4766952684475018,0.5743018316905937,0.4997281803801377"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5454929577464789,0.546773371546581,0.5437403866288927,0.6204772218564766,0.4679715921442757,0.5812282271631647,0.5029160134072557"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5305633802816901,0.5328038025889252,0.5274834396241788,0.6126223878060664,0.4460235065130778,0.5698429139126169,0.4832153873495266"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5408450704225352,0.5385494159226516,0.5446490714536281,0.641940559638879,0.4374251239914022,0.5855635980992784,0.4848965990729286"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5423943661971831,0.5406827599890288,0.5470361088205635,0.6370914630135911,0.44734756711991946,0.5839256245100779,0.4906298274201607"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5376056338028169,0.5395381233301463,0.5351671479780571,0.624946856789448,0.4474586097708317,0.5789513505958961,0.4871696142332234"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5447887323943662,0.5603378308293472,0.5253877453201157,0.6035497829562441,0.4810175931113501,0.5808583894011669,0.5018692501102284"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5369014084507042,0.535064551224166,0.5404909788110955,0.6284253630928373,0.4445611323999487,0.5775592860175954,0.4872091653607759"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5307042253521127,0.5317987945165297,0.5291408897938508,0.6225536279497969,0.43643284829559176,0.5735130810928114,0.4781827764932081"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5253521126760563,0.5305355717366095,0.51755046401418,0.6148212457506143,0.4317055454283675,0.5695722414441337,0.4707410213990724"
"Random Forest,""window_size: 5 , max_depth: 13 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5435211267605634,0.5447891702540503,0.5431410659037129,0.6224571555784921,0.462965049879485,0.5804199851990417,0.4989130599856083"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5321126760563379,0.5255871035597502,0.542063517892349,0.6315368718008051,0.43345688261410603,0.5736247945656496,0.4815991549490395"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5392957746478874,0.5501310895624734,0.5249763360625114,0.6031548355705184,0.4707405689944905,0.575372023425696,0.4963027116714793"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5394366197183099,0.5345628873047199,0.5468268664154261,0.6311583766964021,0.4474462009999223,0.5786698053882459,0.4918757944044905"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5443661971830986,0.5549958950688929,0.5314243693273059,0.6089757654262978,0.4759616355990805,0.5802430967790886,0.5015382105923151"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5407042253521126,0.5458590964279663,0.5346783091095191,0.6170951860122095,0.4613617650863443,0.5788621425273667,0.4947306165365649"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5292957746478872,0.5276626967933783,0.53173897747106,0.6157265583043816,0.4418955767374557,0.5682335357489924,0.4825903263519007"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5332394366197184,0.5466283107184503,0.5164152754243392,0.590694908035743,0.4714439889162365,0.5676738926499713,0.4927398257752734"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5369014084507042,0.5476185511573219,0.5240295713469288,0.5977183499631602,0.4727832990895588,0.5711760950743717,0.4965851393618098"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5421126760563381,0.5457747484803532,0.5372730528422022,0.6201405139558214,0.4606319969065987,0.5804190441293133,0.4957896228567776"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5454929577464789,0.5423481105417517,0.5506849410400098,0.6423972972317544,0.44688687149343104,0.58796922247133,0.4931046674184769"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5428169014084507,0.539097666484481,0.5490510712045228,0.6312685828345155,0.4539296582592707,0.5812260490665357,0.4965160987104557"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5361971830985915,0.5419747141228121,0.528719056321613,0.6039176743084222,0.465536832907423,0.5709059837694415,0.4945549393791556"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5322535211267605,0.5462883568123919,0.5143214297241387,0.5938502674054038,0.4659041707693533,0.5688859703307539,0.4886702569770594"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5415492957746478,0.5592970806245245,0.5197377118610222,0.595383807681062,0.4825334912402176,0.5764697352029402,0.5000517501462699"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5438028169014084,0.5478477524172259,0.5383412774786189,0.6242255709889293,0.4596645900185369,0.5834231531944022,0.4957353189591727"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5222535211267606,0.5263940716315625,0.5168674772185444,0.6038648228209558,0.4381441554319592,0.5623306119284585,0.4740869853532483"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5394366197183098,0.5506245371368286,0.5255049663555726,0.5975879537974663,0.477508683702519,0.5729004856709741,0.5000358671027454"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5435211267605634,0.5476379370737771,0.5381802010286464,0.6190520577548623,0.46457956522943,0.5810451345338447,0.4985068720036022"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5308450704225351,0.5284538752974288,0.5376630822738055,0.6268062412149549,0.4364099525885418,0.5722622950528383,0.4800401175686487"
"Random Forest,""window_size: 5 , max_depth: 14 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5395774647887324,0.5505823227159793,0.527399227652533,0.6005662577627741,0.4760583214499216,0.5736585142857328,0.499341074718661"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5410852713178296,0.5399105812161911,0.5460939831178555,0.7045740301014893,0.3717671636656419,0.6103561152055412,0.4402325681217255"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5385482734319943,0.5386124458939262,0.5484842764154932,0.7325138730306868,0.3396929585361565,0.618063186350299,0.41324750979818425"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5420718816067654,0.5414982131531847,0.5430628232290865,0.6961026938149371,0.3801431791212616,0.6090705905947877,0.4470351234126634"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5281183932346722,0.5357363417381619,0.520666704426819,0.6782962633760864,0.3721262386020134,0.5962670338494868,0.4296463305326029"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.524876673713883,0.522224267715354,0.5333419362176555,0.7256513539831642,0.3196828687240253,0.606958842581209,0.3986605221804109"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5291050035236081,0.5339291139158177,0.5229230649559303,0.6743478306664576,0.3763110032761821,0.595323304314447,0.43637292492977264"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5510923185341791,0.5633340403878905,0.5322984977991623,0.6583601377676189,0.4321862137398604,0.606828578006016,0.4764918626288683"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5348837209302326,0.5268468573178254,0.5598031978095237,0.7525639547612977,0.3163844384911303,0.6189861242366504,0.4022214442851288"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5465821000704721,0.5520951540526935,0.5440721691388307,0.6880311516872253,0.3993455177624897,0.6099830883539867,0.4557559553841562"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5486962649753349,0.5477717692616288,0.5584540530919971,0.7113336942247528,0.38106438271973103,0.6166704383065008,0.448041941370508"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5276955602536998,0.5329936792646066,0.5200527450517354,0.6733351214978186,0.3747519657025639,0.5941910621291779,0.43409211950448295"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5367159971811135,0.5313728157045245,0.5507187566678806,0.7276678250253165,0.3424185437713215,0.6135881244133815,0.4207816773876984"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5422128259337562,0.5360589818828425,0.5560713577295752,0.726231633541014,0.3526573629309704,0.6166887498186768,0.4312334710551927"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5298097251585625,0.5269890916739968,0.5370208828187469,0.7027301904383945,0.35316458077816043,0.6019025748023001,0.4251855977402437"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5489781536293165,0.5466991150054334,0.5580131146501104,0.7047753610828037,0.3892837683999789,0.6141051678165813,0.4550401475315132"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5458773784355179,0.5511635109992038,0.5371691446527158,0.6776526197454349,0.4038764211109017,0.6076655272674618,0.4606224181953479"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5556025369978859,0.5490931763724225,0.5706259926804889,0.7255813562560485,0.3797043061062471,0.6246674126133904,0.4551343728052455"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5417899929527836,0.5397752273616675,0.55086601058426,0.7162317685119679,0.3624564840562569,0.6142430378279536,0.4342688227687369"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5419309372797745,0.5393323025858223,0.547390385420462,0.6991275854212595,0.37861389944661183,0.6088126290713485,0.4474400722816035"
"Random Forest,""window_size: 10 , max_depth: 5 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5509513742071881,0.5459103252853426,0.5645656331916535,0.7203091644425516,0.377620586848629,0.6200022299517961,0.4499397115868888"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5358703312191684,0.5439986626313188,0.5231136308710184,0.6552564785201733,0.4076495465092765,0.5941775754524767,0.4577062618518684"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5361522198731501,0.5397580830375568,0.5302867397220086,0.6672613573714997,0.3982193296572275,0.5964215246923588,0.4541848484664423"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5333333333333334,0.525860421654734,0.5494657175552508,0.7140162945571202,0.3516492482699469,0.6054564983546064,0.4283381740521263"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5501057082452432,0.5387926080671721,0.5768443316973307,0.7315334088914035,0.3682683159810678,0.6199449781723214,0.4479821486290261"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5329105003523609,0.5293289216199042,0.5410155095731685,0.6900377556243568,0.3736411101204503,0.5985908852353821,0.4410388780349142"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5374207188160677,0.5404983880563645,0.5339504140216527,0.6797056743489612,0.3879148904604012,0.6014205316583772,0.447886614942629"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.5512332628611698,0.5569473278596293,0.5428970874517611,0.6751678805663387,0.4177216158806907,0.6098838954874145,0.4712588601276924"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.5360112755461592,0.5436085593827361,0.5260653629347389,0.6660719771204681,0.3984834017604632,0.5973972135900334,0.4512913967966642"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.5413671599718111,0.5384035381991294,0.5491665596002886,0.7028984782693396,0.3745123986673448,0.609211215259036,0.44421017699624415"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5419309372797745,0.5394866660752522,0.5471374345468739,0.6919962989367869,0.3863148308277101,0.6060894081566478,0.4524257509522656"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5391120507399576,0.5465800914013654,0.5279548384836449,0.6601874709342692,0.4096141543687227,0.5975564667746812,0.4605318804914459"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.5434813248766737,0.5468587520585728,0.5376292902993247,0.6828783599266461,0.3949759438628663,0.606987665644482,0.4546034080448641"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5333333333333334,0.5419112979296651,0.5209313005209767,0.6509121665447003,0.4084577678834687,0.5906579644355027,0.4566038859605242"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5427766032417196,0.5419472783710345,0.5449228728299487,0.6848920120629292,0.39444776745314897,0.6048682580355111,0.4571798352425248"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5450317124735728,0.5369322216551053,0.5685009016020669,0.7263639674780891,0.3645451526691125,0.6157031958398387,0.44053862896913615"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5430584918957011,0.5438923403511032,0.5427672102033545,0.6860638941903707,0.39267409899266975,0.6063685700892592,0.4548440524141809"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5409443269908387,0.542305285749432,0.5392324175521767,0.6862350845952423,0.3877861778590289,0.6055926626490268,0.4506433831468942"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5293868921775899,0.5353325702558012,0.5205565509391809,0.6674777576370793,0.3833654750515333,0.5935338213307697,0.44040693742437664"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5382663847780127,0.5319060451487585,0.5538383839874155,0.7099368715409284,0.3654405501764233,0.6074789309379044,0.4388835249965956"
"Random Forest,""window_size: 10 , max_depth: 6 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5448907681465821,0.5453823586451527,0.5458612448850935,0.6874465786359074,0.39560387001804775,0.6076917040779944,0.4577866149726608"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5302325581395348,0.5256990932735774,0.5392714099340783,0.6918924919327497,0.3663342456415956,0.5972758825743458,0.4358666398412597"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5375616631430584,0.5481884452138834,0.521491077995887,0.6481702254978344,0.41790543524239016,0.5935491710790529,0.4632285775160178"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 2 ,min_samples_leaf: 3"",0.5410852713178294,0.5523577097248078,0.5236086096336683,0.6483655074562218,0.42385071126898577,0.5963220189262557,0.4681382575352153"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 2 ,min_samples_leaf: 4"",0.5482734319943622,0.5493667916740634,0.5480313390954354,0.6763766863753518,0.41377431941171866,0.6057900771659046,0.4707184859578747"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 2 ,min_samples_leaf: 5"",0.5348837209302326,0.5375140333493864,0.5308262335063756,0.6568354518825856,0.4069089577260217,0.5910996490047394,0.4604564489670525"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 3 ,min_samples_leaf: 1"",0.5336152219873149,0.5420784978007451,0.5207687060922703,0.6384966156344134,0.4214471534068661,0.5861045983611188,0.4654531241139822"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 3 ,min_samples_leaf: 2"",0.540521494009866,0.5397317439606906,0.5447456886826539,0.6748767523703313,0.4027196080905074,0.5988895084254198,0.4613120876598577"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 3 ,min_samples_leaf: 3"",0.53276955602537,0.5269887892413717,0.5476081537264104,0.7106919632691656,0.3541534812243708,0.6045273185784101,0.4287257029567731"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 3 ,min_samples_leaf: 4"",0.543199436222692,0.5408788894302964,0.547763697948952,0.6742179653012983,0.4079170305864973,0.6000802647849073,0.467339264702307"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 3 ,min_samples_leaf: 5"",0.5351656095842141,0.5284888634140142,0.5509687600588152,0.7067047616412643,0.3629232993556543,0.6042320476203623,0.4365556129083921"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 1"",0.5265680056377731,0.5290637249798,0.5227709448001987,0.6568110800355085,0.39167386343177374,0.5856995178090341,0.4471563191680918"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 2"",0.53276955602537,0.5360986544457674,0.5291654362959284,0.6568321729627773,0.4035098564615084,0.5897834429822562,0.4569252758010587"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 3"",0.5402396053558844,0.5350618207556428,0.5532952424894398,0.6869984561594001,0.3934130279600345,0.6004602184321609,0.4579084344723822"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 4"",0.5279774489076814,0.5270971672959851,0.5312946255547619,0.6793942156476148,0.3732457237766845,0.5931403753708475,0.43750388953280855"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 4 ,min_samples_leaf: 5"",0.5331923890063426,0.5406865253379988,0.5285073291532281,0.6539356659931738,0.4099793422362666,0.5893786020872509,0.4566311731398587"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 1"",0.5415081042988019,0.5522529731819404,0.5264838017228725,0.6435824761356418,0.4316405661342221,0.5937822856104652,0.4733458939535022"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 2"",0.5475687103594079,0.5514263836978921,0.5424352778018491,0.6609463609349923,0.42732616785472494,0.6006818788288047,0.4769771107463481"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 3"",0.5470049330514447,0.5476874965038782,0.5478619889756777,0.6776501040759979,0.41060598400698795,0.6049060708966986,0.4676467540886508"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 4"",0.5296687808315715,0.5224666997060428,0.5480736742087728,0.704423445803084,0.35727998444916204,0.5990171174391342,0.4307883999204243"
"Random Forest,""window_size: 10 , max_depth: 7 ,min_samples_split: 5 ,min_samples_leaf: 5"",0.5329105003523609,0.5376146453290549,0.5261129156722475,0.6415654009920442,0.418542696644708,0.5847494826119649,0.4657692435857608"
"Random Forest,""window_size: 10 , max_depth: 8 ,min_samples_split: 2 ,min_samples_leaf: 1"",0.5357293868921775,0.5335206454542822,0.54021958246921,0.6705549650213538,0.3976559934213555,0.5940106048531038,0.4576750702168462"
"Random Forest,""window_size: 10 , max_depth: 8 ,min_samples_split: 2 ,min_samples_leaf: 2"",0.5368569415081044,0.5345723634074178,0.5417501405893101,0.6720289635398989,0.3987142827608314,0.5951504220922125,0.4588479909843168"
