Column1;Column2
22.8.2019 0:00;53.99879943000004
23.8.2019 0:00;41.47394501000001
24.8.2019 0:00;30.091007239999993
25.8.2019 0:00;21.579042410000007
26.8.2019 0:00;33.17030815
27.8.2019 0:00;33.98335977
28.8.2019 0:00;33.87031855000001
29.8.2019 0:00;33.91744299999999
30.8.2019 0:00;34.46053373
31.8.2019 0:00;24.03741901
1.9.2019 0:00;20.062268950000004
2.9.2019 0:00;28.76124703000001
3.9.2019 0:00;38.978335290000004
4.9.2019 0:00;37.344747719999994
5.9.2019 0:00;36.692934059999985
6.9.2019 0:00;37.39638382
7.9.2019 0:00;26.718136649999995
8.9.2019 0:00;21.747274209999986
9.9.2019 0:00;32.71159075
10.9.2019 0:00;37.34868132999999
11.9.2019 0:00;34.77775666000001
12.9.2019 0:00;29.512067590000004
