Column1;Column2
4.9.2019 0:00;890793.2045754351
5.9.2019 0:00;936285.8739147594
6.9.2019 0:00;986446.4046722663
7.9.2019 0:00;1034924.4457959307
8.9.2019 0:00;1013190.1770545434
9.9.2019 0:00;990129.1925783462
10.9.2019 0:00;982737.7690457134
11.9.2019 0:00;1008651.6007593048
12.9.2019 0:00;996538.8427767206
13.9.2019 0:00;937382.6225996937
14.9.2019 0:00;869278.1121725265
15.9.2019 0:00;867136.819803158
16.9.2019 0:00;838038.286283511
17.9.2019 0:00;854586.2754912897
18.9.2019 0:00;843933.6101175426
19.9.2019 0:00;807068.8533703395
20.9.2019 0:00;797017.1130914923
21.9.2019 0:00;821604.2806553766
22.9.2019 0:00;837611.5474505222
23.9.2019 0:00;1010870.7736615778
24.9.2019 0:00;1081351.6144893107
25.9.2019 0:00;1104076.5948787031
26.9.2019 0:00;1215756.2534407205
27.9.2019 0:00;1268882.7871142447
28.9.2019 0:00;1275789.1003687305
29.9.2019 0:00;1268192.5142638732
30.9.2019 0:00;1110368.0331612218
1.10.2019 0:00;1056220.1800450545
2.10.2019 0:00;1035122.2164181332
3.10.2019 0:00;920601.1903046633
4.10.2019 0:00;874522.7597732319
5.10.2019 0:00;845659.9870610348
6.10.2019 0:00;820865.7420637005
7.10.2019 0:00;810718.891700862
8.10.2019 0:00;752242.936455952
9.10.2019 0:00;708606.4100367791
10.10.2019 0:00;714977.2485730292
